key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,latitude,longitude,location,latitude_stadium,longitude_stadium
886,WC-2018,2018 FIFA World Cup,M-2018-50,Uruguay v Portugal,round of 16,not applicable,0,1,0,0,6/30/2018,21:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-81,Uruguay,URY,T-56,Portugal,PRT,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,64.6863136,97.7453061,"64.6863136,97.7453061",43.4024,39.9554
887,WC-2018,2018 FIFA World Cup,M-2018-51,Spain v Russia,round of 16,not applicable,0,1,0,0,7/1/2018,17:00,S-117,Luzhniki Stadium,Moscow,Russia,T-71,Spain,ESP,T-60,Russia,RUS,2,1,1,0,0,1,1,3ÃÂÃÂ4,3,4,away team win,0,1,0,64.6863136,97.7453061,"64.6863136,97.7453061",55.71573425,37.55537609000591
888,WC-2018,2018 FIFA World Cup,M-2018-52,Croatia v Denmark,round of 16,not applicable,0,1,0,0,7/1/2018,21:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-17,Croatia,HRV,T-21,Denmark,DNK,2,1,1,0,0,1,1,3ÃÂÃÂ2,3,2,home team win,1,0,0,64.6863136,97.7453061,"64.6863136,97.7453061",55.9603442,43.058834921520585
889,WC-2018,2018 FIFA World Cup,M-2018-53,Brazil v Mexico,round of 16,not applicable,0,1,0,0,7/2/2018,18:00,S-122,samara arena,Samara,Russia,T-09,Brazil,BRA,T-44,Mexico,MEX,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,64.6863136,97.7453061,"64.6863136,97.7453061",52.9477487,49.6930716
890,WC-2018,2018 FIFA World Cup,M-2018-54,Belgium v Japan,round of 16,not applicable,0,1,0,0,7/2/2018,21:00,S-120,Rostov Arena,Rostov-on-Don,Russia,T-06,Belgium,BEL,T-42,Japan,JPN,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,64.6863136,97.7453061,"64.6863136,97.7453061",47.2093548,39.73828236270582
891,WC-2018,2018 FIFA World Cup,M-2018-55,Sweden v Switzerland,round of 16,not applicable,0,1,0,0,7/3/2018,17:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-72,Sweden,SWE,T-73,Switzerland,CHE,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,64.6863136,97.7453061,"64.6863136,97.7453061",59.9723766,30.221060751610707
892,WC-2018,2018 FIFA World Cup,M-2018-56,Colombia v England,round of 16,not applicable,0,1,0,0,7/3/2018,21:00,S-118,Otkritie Arena,Moscow,Russia,T-15,Colombia,COL,T-27,England,ENG,2,1,1,0,0,1,1,3ÃÂÃÂ4,3,4,away team win,0,1,0,64.6863136,97.7453061,"64.6863136,97.7453061",55.81758845,37.44060992792007
893,WC-2018,2018 FIFA World Cup,M-2018-57,Uruguay v France,quarter-finals,not applicable,0,1,0,0,7/6/2018,17:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-81,Uruguay,URY,T-28,France,FRA,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,64.6863136,97.7453061,"64.6863136,97.7453061",55.9603442,43.058834921520585
894,WC-2018,2018 FIFA World Cup,M-2018-58,Brazil v Belgium,quarter-finals,not applicable,0,1,0,0,7/6/2018,21:00,S-116,Kazan Arena,Kazan,Russia,T-09,Brazil,BRA,T-06,Belgium,BEL,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,64.6863136,97.7453061,"64.6863136,97.7453061",55.7781118,49.1316313
895,WC-2018,2018 FIFA World Cup,M-2018-59,Sweden v England,quarter-finals,not applicable,0,1,0,0,7/7/2018,18:00,S-122,samara arena,Samara,Russia,T-72,Sweden,SWE,T-27,England,ENG,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,64.6863136,97.7453061,"64.6863136,97.7453061",52.9477487,49.6930716
896,WC-2018,2018 FIFA World Cup,M-2018-60,Russia v Croatia,quarter-finals,not applicable,0,1,0,0,7/7/2018,21:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-60,Russia,RUS,T-17,Croatia,HRV,4,2,2,0,0,1,1,3ÃÂÃÂ4,3,4,away team win,0,1,0,64.6863136,97.7453061,"64.6863136,97.7453061",43.4024,39.9554
897,WC-2018,2018 FIFA World Cup,M-2018-61,France v Belgium,semi-finals,not applicable,0,1,0,0,7/10/2018,21:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-28,France,FRA,T-06,Belgium,BEL,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,64.6863136,97.7453061,"64.6863136,97.7453061",59.9723766,30.221060751610707
898,WC-2018,2018 FIFA World Cup,M-2018-62,Croatia v England,semi-finals,not applicable,0,1,0,0,7/11/2018,21:00,S-117,Luzhniki Stadium,Moscow,Russia,T-17,Croatia,HRV,T-27,England,ENG,3,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,64.6863136,97.7453061,"64.6863136,97.7453061",55.71573425,37.55537609000591
899,WC-2018,2018 FIFA World Cup,M-2018-63,Belgium v England,third-place match,not applicable,0,1,0,0,7/14/2018,17:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-06,Belgium,BEL,T-27,England,ENG,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,64.6863136,97.7453061,"64.6863136,97.7453061",59.9723766,30.221060751610707
900,WC-2018,2018 FIFA World Cup,M-2018-64,France v Croatia,final,not applicable,0,1,0,0,7/15/2018,18:00,S-117,Luzhniki Stadium,Moscow,Russia,T-28,France,FRA,T-17,Croatia,HRV,6,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,64.6863136,97.7453061,"64.6863136,97.7453061",55.71573425,37.55537609000591
901,WC-2022,2022 FIFA World Cup,M-2022-01,Qatar v Ecuador,group stage,Group A,1,0,0,0,11/20/2022,19:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-57,Qatar,QAT,T-24,Ecuador,ECU,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,25.3336984,51.2295295,"25.3336984,51.2295295",25.6521339,51.48780547314576
902,WC-2022,2022 FIFA World Cup,M-2022-02,England v Iran,group stage,Group B,1,0,0,0,11/21/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-27,England,ENG,T-36,Iran,IRN,8,6,2,4,-4,0,0,0-0,0,0,home team win,1,0,0,25.3336984,51.2295295,"25.3336984,51.2295295",25.26365305,51.44922446578208
903,WC-2022,2022 FIFA World Cup,M-2022-03,Senegal v Netherlands,group stage,Group A,1,0,0,0,11/21/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-63,Senegal,SEN,T-46,Netherlands,NLD,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,25.3336984,51.2295295,"25.3336984,51.2295295",25.2353106,51.53291524919637
904,WC-2022,2022 FIFA World Cup,M-2022-04,United States v Wales,group stage,Group B,1,0,0,0,11/21/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-80,United States,USA,T-82,Wales,WAL,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,25.3336984,51.2295295,"25.3336984,51.2295295",25.3357734,51.3534616
905,WC-2022,2022 FIFA World Cup,M-2022-05,Argentina v Saudi Arabia,group stage,Group C,1,0,0,0,11/22/2022,13:00,S-114,Lusail Stadium,Lusail,Qatar,T-03,Argentina,ARG,T-61,Saudi Arabia,SAU,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,25.3336984,51.2295295,"25.3336984,51.2295295",25.4209195,51.49145867513465
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,25.3336984,51.2295295,"25.3336984,51.2295295",25.31085325,51.42444765904781
907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,11/22/2022,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,25.3336984,51.2295295,"25.3336984,51.2295295",25.28878815,51.56639908720922
908,WC-2022,2022 FIFA World Cup,M-2022-08,France v Australia,group stage,Group D,1,0,0,0,11/22/2022,22:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-28,France,FRA,T-04,Australia,AUS,5,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,25.3336984,51.2295295,"25.3336984,51.2295295",25.15970785,51.57422710207068
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,11/23/2022,13:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-45,Morocco,MAR,T-17,Croatia,HRV,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,25.3336984,51.2295295,"25.3336984,51.2295295",25.6521339,51.48780547314576
910,WC-2022,2022 FIFA World Cup,M-2022-10,Germany v Japan,group stage,Group E,1,0,0,0,11/23/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-29,Germany,DEU,T-42,Japan,JPN,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,25.3336984,51.2295295,"25.3336984,51.2295295",25.26365305,51.44922446578208
911,WC-2022,2022 FIFA World Cup,M-2022-11,Spain v Costa Rica,group stage,Group E,1,0,0,0,11/23/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-71,Spain,ESP,T-16,Costa Rica,CRI,7,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,25.3336984,51.2295295,"25.3336984,51.2295295",25.2353106,51.53291524919637
912,WC-2022,2022 FIFA World Cup,M-2022-12,Belgium v Canada,group stage,Group F,1,0,0,0,11/23/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-06,Belgium,BEL,T-12,Canada,CAN,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,25.3336984,51.2295295,"25.3336984,51.2295295",25.3357734,51.3534616
913,WC-2022,2022 FIFA World Cup,M-2022-13,Switzerland v Cameroon,group stage,Group G,1,0,0,0,11/24/2022,13:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-73,Switzerland,CHE,T-11,Cameroon,CMR,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,25.3336984,51.2295295,"25.3336984,51.2295295",25.15970785,51.57422710207068
